Zeilen ID;Name;Name Code;Sitz;Jahr;Teil;Seite (Bilanz);Position;Zahl;Titel (fein);Code nach Titel (fein);Wert (Euro)
1239;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;16;A.II.;Eigenkapital: Gewinnrücklagen;1044;21337,24
1240;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;17;A.II.1.;Eigenkapital: Gewinnrücklagen: gesetzliche Rücklage;1045;21337,24
1241;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;18;A.III.;Eigenkapital: Gewinnvortrag;1046;0
1242;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;19;A.IV.;Eigenkapital: Jahresfehlbetrag;1057;0
1243;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;20;A.V.;Eigenkapital: Bilanzgewinn;1034;43023,93
1244;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;21;A.V.a.;Eigenkapital: Bilanzgewinn: davon Gewinnvortrag;1036;23596,34
1245;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;22;B.;Rückstellungen;1169;14200
1246;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;23;B.1.;Rückstellungen: Sonstige Rückstellungen;1170;14200
1247;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;24;C.;Verbindlichkeiten;1207;136901,4
1248;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;25;C.1.;Verbindlichkeiten: Verbindlichkeiten gegenüber Kreditinstituten;1227;58390,31
1249;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;26;C.1.a.;Verbindlichkeiten: Verbindlichkeiten gegenüber Kreditinstituten: davon mit einer Restlaufzeit bis zu einem Jahr;1228;4009,59
1250;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;27;C.2.;Verbindlichkeiten: Verbindlichkeiten aus Lieferungen und Leistungen;1223;360
1251;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;28;C.3.;Verbindlichkeiten: Sonstige Verbindlichkeiten;1217;78151,09
1252;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;29;C.3.a.;Verbindlichkeiten: Sonstige Verbindlichkeiten: davon aus Steuern;1218;18504,77
1253;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;30;C.3.b.;Verbindlichkeiten: Sonstige Verbindlichkeiten: davon im Rahmen der sozialen Sicherheit;1219;0
1254;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;31;C.3.c.;Verbindlichkeiten: Sonstige Verbindlichkeiten: davon mit einer Restlaufzeit bis zu einem Jahr;1220;78151,09
1255;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;Bilanz;Passiva;32;0;Summe Passiva;1179;215562,57
1256;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;32;1.;GuV: Erträge aus ambulanter, teilstationärer und vollstationärer Pflege sowie aus Kurzzeitpflege;1101;899003,1
1257;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;33;2.;GuV: sonstige betriebliche Erträge;1129;105921,79
1258;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;34;3.;GuV: Materialaufwand;1112;47537,37
1259;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;35;3.a.;GuV: Materialaufwand: Wasser, Energie, Brennstoffe;1118;-2004,52
1260;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;36;3.b.;GuV: Materialaufwand: Wirtschaftsbedarf/Verwaltungsbedarf;1119;49541,89
1261;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;37;4.;GuV: Steuern, Abgaben, Versicherungen;1136;18584,47
1262;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;38;5.;GuV: Mieten, Pacht, Leasing;1120;15547,58
1263;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;39;6.;GuV: Personalaufwand;1121;839573,16
1264;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;40;6.a.;GuV: Personalaufwand: Löhne und Gehälter;1122;712537,87
1265;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;41;6.b.;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;1124;127035,29
1266;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;42;7.;GuV: Abschreibungen;1076;13091
1267;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;43;7.a.;GuV: Abschreibungen: auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;1083;13091
1268;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;44;8.;GuV: sonstige betriebliche Aufwendungen;1128;9364,63
1269;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;45;9.;GuV: sonstige Zinsen und ähnliche Erträge;1132;219,56
1270;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;46;10.;GuV: Zinsen und ähnliche Aufwendungen;1139;2163,53
1271;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2019;GuV;-;47;11.;GuV: Jahresfehlbetrag;1109;-59282,71
1272;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;32;1.;GuV: Erträge aus ambulanter, teilstationärer und vollstationärer Pflege sowie aus Kurzzeitpflege;1101;976073,62
1273;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;33;2.;GuV: sonstige betriebliche Erträge;1129;38019,23
1274;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;34;3.;GuV: Materialaufwand;1112;45705,96
1275;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;35;3.a.;GuV: Materialaufwand: Wasser, Energie, Brennstoffe;1118;0
1276;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;36;3.b.;GuV: Materialaufwand: Wirtschaftsbedarf/Verwaltungsbedarf;1119;45705,96
1277;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;37;4.;GuV: Steuern, Abgaben, Versicherungen;1136;29682,81
1278;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;38;5.;GuV: Mieten, Pacht, Leasing;1120;18379,96
1279;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;39;6.;GuV: Personalaufwand;1121;912721,7
1280;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;40;6.a.;GuV: Personalaufwand: Löhne und Gehälter;1122;749233,3
1281;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;41;6.b.;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;1124;163488,4
1282;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;42;7.;GuV: Abschreibungen;1076;13631,19
1283;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;43;7.a.;GuV: Abschreibungen: auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;1083;13631,19
1284;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;44;8.;GuV: sonstige betriebliche Aufwendungen;1128;9970,65
1285;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;45;9.;GuV: sonstige Zinsen und ähnliche Erträge;1132;199,8
1286;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;46;10.;GuV: Zinsen und ähnliche Aufwendungen;1139;2601,34
1287;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2020;GuV;-;47;11.;GuV: Jahresfehlbetrag;1109;18400,96
1288;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;33;1.;GuV: Erträge aus ambulanter, teilstationärer und vollstationärer Pflege sowie aus Kurzzeitpflege;1101;1047789,56
1289;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;34;2.;GuV: sonstige betriebliche Erträge;1129;4393
1290;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;35;3.;GuV: Materialaufwand;1112;45897,48
1291;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;36;3.a.;GuV: Materialaufwand: Wirtschaftsbedarf/Verwaltungsbedarf;1119;45897,48
1292;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;37;4.;GuV: Steuern, Abgaben, Versicherungen;1136;15063,5
1293;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;38;5.;GuV: Mieten, Pacht, Leasing;1120;20630,74
1294;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;39;6.;GuV: Personalaufwand;1121;913550,07
1295;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;40;6.a.;GuV: Personalaufwand: Löhne und Gehälter;1122;783949,27
1296;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;41;6.b.;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;1124;129600,8
1297;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;42;6.b.a.;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung: davon Aufwendungen für Altersversorgung;1125;9233,4
1298;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;43;7.;GuV: Abschreibungen;1076;17301
1299;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;44;7.a.;GuV: Abschreibungen: auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;1083;17301
1300;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;45;8.;GuV: sonstige betriebliche Aufwendungen;1128;15246,64
1301;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;46;9.;GuV: sonstige Zinsen und ähnliche Erträge;1132;206,8
1302;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;47;10.;GuV: Zinsen und ähnliche Aufwendungen;1139;1897,34
1303;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;48;11.;GuV: Jahresüberschuss;1111;22802,59
1304;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;49;12.;GuV: Gewinnvortrag aus dem Vorjahr;1108;23596,34
1305;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;50;13.;GuV: Einstellungen in Gewinnrücklagen;1089;3375
1306;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;51;13.a.;GuV: Einstellungen in Gewinnrücklagen: Einstellungen in Gewinnrücklagen;1091;3375
1307;H.L.S.E. Private Hauskrankenpflege UG (haftungsbeschränkt);14;Potsdam;2021;GuV;-;52;14.;GuV: Bilanzgewinn;1088;43023,93
1308;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;129630,53
1309;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;108
1310;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;129522,53
1311;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Aktiva;4;B.;Umlaufvermögen;1180;208571,62
1312;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Aktiva;5;B.I.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;132301,4
1313;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Aktiva;6;B.II.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;76270,22
1314;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Aktiva;7;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;8357,08
1315;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Aktiva;8;0;Summe Aktiva;1178;346559,23
1316;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Passiva;9;A.;Eigenkapital;1030;11524,76
1317;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Passiva;10;A.I.;Eigenkapital: gezeichnetes Kapital;1050;26000
1318;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Passiva;11;A.II.;Eigenkapital: nicht eingeforderte ausstehende Einlagen;1066;-12500
1319;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Passiva;12;A.III.;Eigenkapital: eingefordertes Kapital;1041;13500
1320;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Passiva;13;A.IV.;Eigenkapital: Jahresüberschuss/Jahresfehlbetrag;1060;-1975,24
1321;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Passiva;14;A.V.;Eigenkapital: Bilanzgewinn;1034;0
1322;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Passiva;15;B.;Rückstellungen;1169;22603,4
1323;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Passiva;16;C.;Verbindlichkeiten;1207;312431,07
1324;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2020;Bilanz;Passiva;17;0;Summe Passiva;1179;346559,23
1325;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;107470,53
1326;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;2
1327;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;107468,53
1328;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Aktiva;4;B.;Umlaufvermögen;1180;203612,34
1329;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Aktiva;5;B.I.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;96000,36
1330;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Aktiva;6;B.II.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;107611,98
1331;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Aktiva;7;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;5524,54
1332;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Aktiva;8;0;Summe Aktiva;1178;316607,41
1333;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Passiva;9;A.;Eigenkapital;1030;73762,27
1334;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Passiva;10;A.I.;Eigenkapital: gezeichnetes Kapital;1050;27000
1335;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Passiva;11;A.II.;Eigenkapital: nicht eingeforderte ausstehende Einlagen;1066;0
1336;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Passiva;12;A.III.;Eigenkapital: eingefordertes Kapital;1041;27000
1337;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Passiva;13;A.IV.;Eigenkapital: Jahresüberschuss/Jahresfehlbetrag;1060;0
1338;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Passiva;14;A.V.;Eigenkapital: Bilanzgewinn;1034;46762,27
1339;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Passiva;15;B.;Rückstellungen;1169;20461,98
1340;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Passiva;16;C.;Verbindlichkeiten;1207;222383,16
1341;Hauskrankenpflege Eckert GmbH;15;Kloster Lehnin;2021;Bilanz;Passiva;17;0;Summe Passiva;1179;316607,41
1342;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;76374
1343;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;9
1344;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;76365
1345;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Aktiva;4;B.;Umlaufvermögen;1180;587242,87
1346;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Aktiva;5;B.I.;Umlaufvermögen: Vorräte;1202;3000
1347;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Aktiva;6;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;379811,32
1348;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Aktiva;7;B.II.a.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: davon mit einer Restlaufzeit von mehr als einem Jahr;1184;11508,1
1349;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Aktiva;8;B.III.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;204431,55
1350;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Aktiva;9;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;50532,09
1351;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Aktiva;10;0;Summe Aktiva;1178;714148,96
1352;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Passiva;11;A.;Eigenkapital;1030;439350,28
1353;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Passiva;12;A.I.;Eigenkapital: gezeichnetes Kapital;1050;25600
1354;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Passiva;13;A.II.;Eigenkapital: Bilanzgewinn;1034;413750,28
1355;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Passiva;14;B.;Rückstellungen;1169;78395,1
1356;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Passiva;15;C.;Verbindlichkeiten;1207;193032,98
1357;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Passiva;16;C.a.;Verbindlichkeiten: davon mit einer Restlaufzeit bis zu einem Jahr;1213;193032,98
1358;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Passiva;17;D.;Rechnungsabgrenzungsposten (Passivaseite);1168;3370,6
1359;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2018;Bilanz;Passiva;18;0;Summe Passiva;1179;714148,96
1360;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;98950
1361;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;9
1362;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;98941
1363;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Aktiva;4;B.;Umlaufvermögen;1180;635965,74
1364;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Aktiva;5;B.I.;Umlaufvermögen: Vorräte;1202;3000
1365;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Aktiva;6;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;398940,23
1366;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Aktiva;7;B.II.a.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: davon mit einer Restlaufzeit von mehr als einem Jahr;1184;11508,1
1367;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Aktiva;8;B.III.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;234025,51
1368;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Aktiva;9;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;31178,9
1369;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Aktiva;10;0;Summe Aktiva;1178;766094,64
1370;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Passiva;11;A.;Eigenkapital;1030;497103,65
1371;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Passiva;12;A.I.;Eigenkapital: gezeichnetes Kapital;1050;25600
1372;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Passiva;13;A.II.;Eigenkapital: Bilanzgewinn;1034;471503,65
1373;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Passiva;14;B.;Rückstellungen;1169;48575,18
1374;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Passiva;15;C.;Verbindlichkeiten;1207;219174,01
1375;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Passiva;16;C.a.;Verbindlichkeiten: davon mit einer Restlaufzeit bis zu einem Jahr;1213;219174,01
1376;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Passiva;17;D.;Rechnungsabgrenzungsposten (Passivaseite);1168;1241,8
1377;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2019;Bilanz;Passiva;18;0;Summe Passiva;1179;766094,64
1378;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;118782
1379;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;3250
1380;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;115532
1381;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Aktiva;4;B.;Umlaufvermögen;1180;604746,71
1382;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Aktiva;5;B.I.;Umlaufvermögen: Vorräte;1202;0
1383;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Aktiva;6;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;511471,59
1384;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Aktiva;7;B.III.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;79979,64
1385;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Aktiva;8;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;18013,88
1386;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Aktiva;9;0;Summe Aktiva;1178;741542,59
1387;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Aktiva;10;A.;Eigenkapital;1030;471255,14
1388;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Passiva;11;A.I.;Eigenkapital: gezeichnetes Kapital;1050;25600
1389;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Passiva;12;A.II.;Eigenkapital: Bilanzgewinn;1034;445655,14
1390;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Passiva;13;B.;Rückstellungen;1169;38306,28
1391;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Passiva;14;C.;Verbindlichkeiten;1207;231942,43
1392;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Passiva;15;D.;Rechnungsabgrenzungsposten (Passivaseite);1168;38,74
1393;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2020;Bilanz;Passiva;16;0;Summe Passiva;1179;741542,59
1394;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2021;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;79753
1395;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2021;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;1960
1396;Hauskrankenpflege Wohlfeld GmbH;16;Berlin;2021;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;77793
